Surface,Chambres,AnneeConstruction,DistanceCentreVille,QualiteQuartier,Prix
276.51,4,2003,2092.08,3,336256.6726666667
193.26,3,2002,3373.58,6,364410.0
115.14,3,2020,3153.9,8,353689.0
177.57,3,2022,1115.49,5,253756.0
260.71,2,2017,4302.27,8,336256.6726666667
280.35,2,2014,2638.35,7,337571.0
140.69,4,2021,1230.66,7,251946.0
113.39,4,1998,1052.72,7,246306.0
275.47,4,2017,4844.98,9,452820.0
177.88,2,2020,1766.91,6,280060.0
208.35,4,2006,4588.67,6,431233.0
293.61,3,2012,2347.63,9,327609.0
113.31,4,2002,2236.65,6,306643.0
229.66,3,1999,3654.18,7,387590.0
114.82,2,2005,544.47,7,226205.0
175.09,3,1995,2021.4,2,298214.0
260.76,3,2000,1861.91,8,300227.0
186.69,3,1992,4406.44,6,417426.0
299.44,2,2017,2881.06,4,349664.0
211.81,2,2004,2140.57,7,308916.0
164.23,2,2002,1697.36,8,283300.0
144.02,2,2006,3157.29,1,352332.0
170.1,4,1996,1182.53,4,249875.0
174.51,2,2017,1607.92,4,272825.0
113.74,3,2002,1821.25,9,284416.0
173.91,2,2006,3235.59,6,357064.0
192.85,4,2004,2179.65,4,308147.0
244.55,4,2017,2776.02,1,343369.0
231.35,4,2004,3426.97,8,372767.0
241.75,3,2000,4803.22,9,441885.0
101.67,2,2020,3941.77,5,336256.6726666667
143.53,2,1993,2323.66,5,311035.0
232.34,2,2016,3867.24,8,396943.0
196.8,3,1999,4773.62,8,434641.0
101.06,3,2019,2747.21,5,327706.0
260.9,4,2009,2347.24,4,318601.0
254.56,4,2018,851.08,6,248407.0
209.68,2,2018,4515.67,5,424418.0
113.29,3,2012,1608.95,8,273968.0
253.3,3,2010,787.81,9,242601.0
216.74,2,1999,2917.42,1,349010.0
256.39,2,2001,4306.55,9,423082.0
250.35,4,2019,2329.86,9,321947.0
260.6,4,2022,4023.8,6,405102.0
203.6,4,2007,4263.78,5,409611.0
128.06,2,2003,2544.82,7,322311.0
234.23,2,2011,3159.3,8,359877.0
224.09,4,2010,2902.61,9,346673.0
248.45,4,1990,4726.38,9,336256.6726666667
133.98,3,2004,3764.78,3,376744.0
139.0,3,2011,4664.04,8,430060.0
278.08,4,2021,1490.04,1,280545.0
250.0,4,2022,1896.07,7,293327.0
281.65,3,2012,819.11,5,246905.0
251.74,4,1991,2749.59,2,336192.0
219.43,3,1991,4432.66,2,423178.0
230.83,3,2018,1970.81,8,302079.0
277.83,3,1992,1077.27,5,263608.0
215.76,2,1996,808.01,3,235569.0
226.48,2,2018,2513.75,1,331342.0
131.3,4,2012,1238.1,7,256490.0
194.78,3,2005,2057.47,3,296938.0
243.28,2,2020,4189.91,7,418212.0
154.19,4,1990,2228.21,2,304994.0
140.45,4,2007,3244.42,4,352148.0
162.77,4,2004,2759.72,2,336394.0
148.3,4,2006,3733.4,4,377570.0
142.98,4,1999,1202.74,5,257064.0
184.97,3,2009,4641.98,8,429215.0
281.57,4,1995,3396.35,2,374391.0
201.41,3,1997,1719.29,3,336256.6726666667
137.58,2,2021,1054.64,5,243263.0
115.39,4,1993,1173.77,9,250105.0
239.23,2,2009,4021.98,5,398512.0
176.56,3,2013,3146.5,9,336256.6726666667
264.37,3,2013,2213.41,4,313894.0
231.9,2,2015,1998.05,5,300624.0
259.25,4,2014,4350.91,9,424017.0
154.39,4,1996,4436.43,4,415524.0
238.47,2,1999,3115.68,5,361338.0
152.81,2,2001,2860.45,5,331104.0
287.81,2,1990,4174.02,4,416995.0
227.27,4,2014,2739.0172430374673,4,395267.0
164.9,4,2005,2301.46,5,308770.0
153.9,4,1994,872.32,6,240754.0
199.36381486676018,2,2008,3958.25,7,392970.0
238.93,4,1993,1259.15,6,265546.0
143.74,3,1995,573.7,1,220997.0
219.06,2,2015,2739.0172430374673,2,413232.0
152.93,4,1998,3102.14,7,346284.0
199.36381486676018,2,2003,4512.5,3,431098.0
262.99,3,1998,2680.65,2,340487.0
255.61,3,2004,2739.0172430374673,6,438914.0
199.36381486676018,2,2009,2092.87,4,306808.0
137.54,2,1997,2739.0172430374673,5,386818.0
199.36381486676018,3,2021,1854.44,6,336256.6726666667
239.79,2,2010,505.24,3,226449.0
173.67,3,2008,2208.85,1,312167.0
186.47,3,2018,3819.94,3,388777.0
106.23,4,2020,1175.11,3,254861.0
151.92,2,1995,2771.61,6,333679.0
106.74,2,1993,1455.45,4,260945.0
275.84,4,2018,835.81,7,247479.0
148.68,3,1992,3278.53,2,355222.0
211.47,2,1990,4783.85,4,440295.0
107.8,4,2004,1898.17,8,289219.0
233.37,4,2010,3112.91,6,359131.0
164.61,2,2020,4791.22,3,336256.6726666667
279.58,4,1996,3427.18,2,336256.6726666667
277.62,3,2006,3529.01,3,385391.0
165.06,4,2008,1305.18,1,263384.0
280.19,3,1992,2716.74,1,341903.0
299.23,3,2019,2151.87,2,314765.0
265.08,2,2018,2619.31,3,336014.0
268.97,4,2003,4103.72,9,407614.0
149.8,3,2017,2573.15,8,319082.0
215.34,3,2019,782.83,9,239118.0
113.45,4,2015,4574.94,7,417707.0
118.98,3,1996,2951.67,7,336256.6726666667
299.78,4,2020,4660.22,5,439957.0
165.33,2,1994,3075.6,7,336256.6726666667
249.64,3,2003,813.36,4,243310.0
261.33,3,2016,2987.91,5,336256.6726666667
271.6,4,2013,3090.83,1,360979.0
299.53,4,2018,1464.53,4,281879.0
148.3,4,2011,2619.63,3,328182.0
108.07,4,1997,2567.49,2,317819.0
182.24,3,2004,3302.94,2,365347.0
126.02,2,1994,1668.26,8,274646.0
104.49,2,1993,3117.87,1,346278.0
172.09,2,2000,1584.28,8,272541.0
256.75,2,2007,2509.0,9,332886.0
213.24,4,2019,1052.18,6,257141.0
162.56,3,2004,667.85,1,234168.0
230.87,3,1995,1942.64,7,296718.0
146.4,3,2005,1735.57,5,282279.0
102.88,4,1998,2331.21,9,302250.0
252.87,3,2016,4828.92,7,439818.0
224.75,4,2002,2850.03,5,345129.0
252.46,3,2016,2989.3,2,352873.0
107.79,2,1998,4737.2,4,423016.0
267.42,4,1994,4645.16,2,437103.0
223.91,3,2011,4478.5,9,428053.0
212.68,2,2020,940.98,2,247469.0
224.92,2,1992,3354.34,2,371615.0
272.89,2,2019,4136.45,2,410450.0
217.39,4,2010,4260.09,1,416648.0
216.19,4,1995,3100.58,9,353965.0
298.14,3,2017,578.73,8,240825.0
251.35,2,2021,4881.71,2,444023.0
188.46,3,2014,2624.89,2,329843.0
241.48,3,2021,2271.18,5,317353.0
177.85,2,2011,2277.27,4,312131.0
145.78,3,2013,2408.68,2,313405.0
219.37,4,2019,1589.81,8,282069.0
285.64,3,2021,1973.0,8,305288.0
285.83,2,2020,4934.11,4,452040.0
168.38,4,2012,2156.76,4,308294.0
205.54,4,2022,2870.26,9,343956.0
142.33,3,2014,4317.32,4,405179.0
299.13,3,2013,2873.43,9,349829.0
296.22,4,2020,1960.04,3,336256.6726666667
229.9,3,2002,2856.88,2,341274.0
260.88,2,1999,1013.39,8,256321.0
243.02,3,2012,1085.03,3,336256.6726666667
218.63,3,2007,3623.48,2,336256.6726666667
110.67,4,2021,4628.57,8,424450.0
190.95,3,2022,3765.55,8,386042.0
234.96,3,2017,835.76,5,336256.6726666667
235.51,3,2005,2313.03,9,321159.0
174.62,2,2005,511.49,6,225776.0
288.34,3,2007,2800.43,5,349985.0
133.47,2,1997,1369.42,3,262772.0
200.07,2,2005,4406.66,7,336256.6726666667
238.18,2,2000,969.51,9,249850.0
239.43,2,1995,506.45,4,229074.0
229.73,4,1990,2530.16,7,326642.0
155.06,2,2001,1199.45,3,254218.0
131.24,3,2017,3820.94,2,386097.0
227.19,2,2006,4639.71,1,436081.0
219.86,3,1990,688.72,6,336256.6726666667
135.87,2,2021,2280.12,5,309524.0
241.03,4,1997,4985.67,2,453031.0
191.03,2,2013,3797.02,3,384937.0
233.55,2,1999,4789.34,9,336256.6726666667
267.47,4,1999,1238.37,3,266930.0
133.95,2,2014,1496.16,7,272133.0
103.83,3,1999,1196.65,1,248228.0
255.82,2,2008,1860.66,7,298170.0
221.94,2,2004,3759.73,9,392267.0
239.93,2,2005,1242.26,8,270061.0
267.63,4,1991,2859.05,7,348090.0
260.56,2,2018,1711.44,8,336256.6726666667
292.18,2,1993,4231.38,4,420745.0
207.19,3,2018,529.67,2,226869.0
197.7,2,2020,1504.02,9,271899.0
180.38,2,2006,3223.58,3,360126.0
130.74,2,1999,935.2,4,244473.0
214.52,2,2016,2598.4,7,331034.0
155.4,3,2004,2462.93,2,312812.0
284.26,3,2020,4336.35,8,428218.0
216.64,4,2010,3314.29,8,366460.0
218.57,2,2015,3378.66,5,371782.0
170.98,4,2006,4783.13,9,336256.6726666667
110.4,4,1992,4920.62,8,437796.0
106.35,2,2003,3440.28,1,363943.0
184.67,3,2002,2849.01,9,342307.0
116.91,3,2016,3235.64,5,353919.0
221.37,2,1990,2221.0,9,308932.0
276.19,2,2006,4943.55,9,453496.0
276.58,3,2003,3672.6,3,391443.0
231.81,2,2006,1809.53,8,289909.0
142.25,2,1992,759.95,7,227700.0
272.6,2,2014,701.25,7,244696.0
277.22,3,1991,1422.11,2,281155.0
139.33,4,2015,1548.11,2,271140.0
247.49,4,2020,2367.7,2,323743.0
157.3,2,1998,1466.81,2,268835.0
260.53,3,2019,3339.1,4,365108.0
299.45,2,2009,1450.65,7,281003.0
106.01,3,2010,1345.44,2,261996.0
279.47,2,2018,2620.57,5,333818.0
224.53,3,2014,4499.01,7,336256.6726666667
294.68,3,2014,2607.37,9,335994.0
193.0,4,1998,2362.32,8,314764.0
269.48,2,2015,3101.43,9,336256.6726666667
112.48,4,2005,1657.46,7,277888.0
167.06,4,2001,2090.46,3,304020.0
113.4,3,2013,1462.26,1,336256.6726666667
295.07,2,2015,3073.14,7,356580.0
263.39,3,2009,3638.24,6,381777.0
270.51,3,1998,3531.64,2,383435.0
287.59,3,2012,1646.68,1,284271.0
117.02,2,2018,4008.42,4,393729.0
177.12,2,2020,1651.79,4,280553.0
114.21,3,2008,1176.4,6,248614.0
142.16,2,2009,2074.14,5,289662.0
145.87,3,2012,3189.85,9,354441.0
193.82,2,2016,1139.01,8,257160.0
153.71,2,2019,3416.39,9,336256.6726666667
120.2,4,2010,4383.81,7,407863.0
133.5,3,1996,1819.13,9,284427.0
129.46,4,2011,2525.93,3,314561.0
294.62,4,1999,1527.4,9,285526.0
251.86,3,2012,2125.68,2,312984.0
293.55,3,2004,598.87,9,231378.0
187.95,2,2019,4791.96,6,436179.0
155.67,3,2002,2371.51,4,313004.0
259.66,4,1993,4049.92,2,406007.0
165.25,4,2007,1141.9,3,250141.0
159.88,3,2012,4155.6,5,399175.0
146.5,4,2022,4370.66,9,336256.6726666667
125.94,2,2006,3719.65,7,380029.0
151.29,4,2017,4564.44,3,424760.0
171.06,2,2003,1252.39,4,260273.0
234.8,4,2000,2644.17,2,337573.0
112.51,2,2002,3290.49,8,336256.6726666667
142.1,2,2022,3182.87,6,352169.0
261.8,3,1991,4374.68,3,421816.0
129.38,2,2018,1470.61,5,257687.0
168.53,3,1993,1290.4,5,260615.0
272.93,4,2001,1640.2,1,336256.6726666667
130.99,4,2015,4511.98,5,415209.0
116.55,4,2017,4734.62,6,431194.0
196.91,2,1992,3063.34,2,353283.0
160.48,4,2009,2756.17,3,334341.0
212.68,4,1999,3224.24,5,355817.0
260.76,3,2007,3273.38,3,364933.0
127.43,3,2016,1266.37,5,256874.0
216.14,4,2020,3588.85,5,378714.0
201.1,4,2016,2535.58,8,325606.0
128.82,2,1990,2828.22,9,329941.0
224.8,2,1995,636.42,8,233019.0
154.73,4,2000,3940.5,3,395995.0
197.57,3,2009,4259.43,1,412419.0
116.45,4,2010,3287.4,3,358694.0
191.92,2,2010,3869.26,1,394009.0
161.29,3,2007,2852.18,9,337066.0
264.48,3,2010,3282.59,3,368211.0
111.4,2,2008,2275.57,8,309127.0
183.72,4,1993,4063.43,6,402304.0
191.69,4,2002,2607.22,3,336256.6726666667
245.0,4,2007,3560.96,9,381708.0
214.86,2,2018,3296.43,8,364293.0
233.44,3,2014,3660.42,3,384215.0
255.41,2,2002,4033.47,7,409412.0
272.44,4,2016,2807.21,5,346148.0
162.78,2,2008,4158.8,2,406943.0
207.6,3,1990,2737.66,8,340067.0
268.02,2,2008,4804.85,1,447686.0
297.89,4,1990,3887.02,4,403752.0
277.9,3,2006,1270.14,4,274334.0
174.29,2,2010,4233.13,5,405646.0
139.03,2,2011,2982.14,4,341213.0
197.88,3,2004,4930.07,1,441030.0
248.33,3,2021,3734.69,7,386067.0
198.51,4,1993,879.76,2,241921.0
196.64,3,2021,2277.32,3,313644.0
267.65,4,1993,2827.74,5,347342.0
172.28,2,1990,4275.56,8,407381.0
271.96,4,2022,3782.05,8,336256.6726666667
181.36,2,1996,2162.12,2,307099.0
165.65,3,1998,3440.45,9,363204.0
190.8,2,1990,3096.1,6,352105.0
252.49,3,2005,1067.24,9,260939.0
125.2,2,2007,1556.86,4,268984.0
139.28,2,1995,2035.05,3,293164.0
290.29,2,1991,1379.68,5,278919.0
135.1,2,1998,1175.6,5,247058.0
213.55,4,1993,761.89,4,235202.0
215.86,2,2012,4428.96,7,419599.0
197.92,4,1997,1800.25,8,290568.0
228.95,3,2014,1806.44,5,336256.6726666667
145.97,3,2005,1428.03,9,269175.0
210.53,4,2006,2639.29,7,336256.6726666667
174.43,3,2007,2814.09,7,340456.0
232.33,3,2016,1437.27,8,277821.0
128.24,2,2004,3238.57,4,351663.0
214.18,2,2006,3753.5,6,387736.0
137.05,2,1994,2182.28,5,300964.0
155.73,4,2005,3134.53,1,351176.0
143.74,4,2004,2760.36,9,330236.0
136.57,3,2008,1379.97,2,265337.0
265.14,2,1997,3785.05,6,392927.0
157.14,4,1999,4106.54,8,399207.0
285.42,4,1994,3419.57,3,380327.0
293.99,2,2015,1957.53,5,307884.0
214.25,4,2011,4670.57,7,434844.0
128.6,2,2012,2549.11,4,318722.0
174.91,3,2002,1696.45,5,285573.0
259.55,3,1998,2337.06,1,317297.0
173.48,3,2009,3614.34,4,380392.0
117.4,2,2017,4306.69,7,409000.0
211.36,4,2013,2104.59,7,301703.0
269.02,3,2022,1546.81,4,283139.0
259.19,3,2009,3319.22,6,366271.0
135.02,3,2019,4645.47,5,424677.0
234.55,4,1998,1324.82,1,268541.0
144.1,4,2006,4113.59,8,396626.0
143.64,2,2003,2644.73,7,318781.0
274.81,3,2008,4097.81,5,410095.0
149.93,4,1996,2774.94,7,333454.0
152.65,2,1992,2197.97,3,302526.0
100.13,3,2022,3635.33,8,372297.0
274.13,4,2021,4552.82,5,433244.0
258.52,4,2000,1941.13,2,297750.0
225.47,2,1991,2573.37,2,334732.0
250.05,3,2015,1532.3,4,281155.0
130.41,3,1993,1325.34,7,257081.0
191.66,4,2006,4000.51,4,395621.0
170.24,3,2006,1402.99,9,265253.0
118.76,2,2017,4069.93,2,394060.0
197.23,4,2019,2431.48,6,320879.0
284.15,4,2012,4977.72,4,458958.0
108.01,2,2013,1388.04,6,257719.0
158.29,4,2018,918.4,9,242249.0
141.51,3,1993,839.45,9,237562.0
147.63,3,2018,4259.38,9,405689.0
281.69,4,2008,2469.99,9,327963.0
193.61,2,2016,514.06,3,219581.0
193.26,2,2018,4436.47,9,425621.0
252.12,3,1995,4446.14,3,426757.0
130.9,2,2012,4128.88,3,397334.0
197.45,4,1997,1617.43,5,277311.0
186.0,4,1991,2177.39,6,302835.0
219.38,3,2002,3852.17,9,393639.0
299.91,3,2010,2702.09,1,341805.0
253.89,3,2020,1192.22,8,261194.0
179.57,2,2016,1592.59,4,274506.0
265.51,4,2012,4876.65,7,451116.0
134.14,4,2010,1179.56,6,250986.0
106.09,4,2002,3767.36,6,374992.0
140.89,3,2015,2651.08,7,326663.0
168.08,4,1996,3868.71,4,386924.0
202.12,2,2011,3475.01,6,374810.0
223.03,2,2012,2476.25,3,329226.0
282.12,4,2019,2092.6,5,336256.6726666667
201.97,3,2007,3894.62,2,391452.0
200.26,4,2007,1954.14,3,296956.0
110.05,2,1999,4044.97,9,392524.0
106.98,2,2019,3559.29,6,372598.0
210.23,2,2015,3099.51,3,354778.0
187.64,4,1996,2159.6,2,305801.0
267.84,2,1996,1422.87,5,336256.6726666667
132.14,3,1994,3696.89,5,374990.0
104.99,4,1990,911.07,1,236578.0
189.81,4,2007,4867.44,3,336256.6726666667
147.5,2,2002,4904.37,7,439423.0
109.92,2,2014,1086.0,9,239640.0
244.92,3,1997,967.71,5,248560.0
122.32,4,1999,2357.23,4,309967.0
221.66,2,2021,4836.57,3,442673.0
156.21,3,2006,2301.4,9,312351.0
134.7,2,2004,2137.11,7,301949.0
175.95,4,2004,3666.13,7,381066.0
260.29,2,2009,1304.29,8,271862.0
178.42,4,2004,2134.96,1,304896.0
250.15,2,1995,1810.88,4,336256.6726666667
125.1,4,2019,3206.91,5,352977.0
254.55,3,1997,1232.39,5,261647.0
147.39,4,2020,2969.16,1,347433.0
235.48,3,2021,4358.96,3,416653.0
213.16,4,2004,2813.77,2,334261.0
285.83,3,2007,3575.73,7,391788.0
177.46,2,2002,838.62,5,238144.0
113.23,4,2013,2520.53,3,319951.0
103.83,2,2003,927.02,8,238605.0
265.37,3,2017,3197.58,1,367913.0
204.95,4,2000,1764.74,1,288886.0
255.05,4,1995,1792.7,6,294862.0
146.89,2,2014,845.45,1,229273.0
169.02,4,1990,1896.07,4,287304.0
106.02,4,2014,2780.05,6,321901.0
292.3,2,1991,3130.97,1,360276.0
233.57,4,2021,799.99,9,336256.6726666667
286.64,2,2002,3431.57,4,336256.6726666667
153.1,2,2022,2699.94,9,336256.6726666667
222.29,2,2021,2916.09,9,346233.0
235.7,2,2013,4247.59,6,413049.0
163.51,2,2016,2040.02,7,298933.0
269.62,3,1993,1283.23,1,270760.0
289.43,3,2013,2983.15,5,356904.0
276.97,2,2012,4752.6,3,445268.0
247.81,3,2018,2830.41,6,345701.0
155.49,3,2010,4243.6,4,410620.0
156.32,4,2019,3906.64,9,396583.0
292.67,2,2015,2832.49,7,341766.0
102.06,3,2009,3414.0,4,364130.0
243.21,4,2005,2330.06,6,315403.0
241.25,4,1992,2887.83,2,346821.0
224.54,2,2014,2782.79,3,341032.0
298.02,2,2012,3691.0,7,394217.0
162.38,4,1990,2344.92,4,311887.0
167.99,2,2022,948.95,7,243972.0
115.79,2,2004,4049.19,9,394711.0
188.56,4,2006,3581.84,5,375894.0
152.21,4,2006,4775.56,1,427449.0
168.68,2,1993,2429.22,5,316797.0
266.91,3,2002,851.93,6,245037.0
287.1,2,1993,1047.29,2,255711.0
137.15,3,1996,3979.94,8,389071.0
174.5,4,1998,804.91,2,230437.0
285.73,3,2012,4585.22,9,434993.0
112.36,4,2022,1767.43,2,279846.0
118.47,2,2022,4544.96,3,421434.0
132.56,2,2009,3980.78,8,390147.0
219.04,4,1993,4420.4,6,425866.0
130.09,4,1990,1463.18,1,266648.0
293.62,4,2016,3180.62,4,363314.0
189.34,2,2010,921.15,5,242473.0
200.3,2,2013,1410.26,3,275465.0
149.33,3,2004,1894.56,1,290943.0
194.19,4,2014,3833.66,3,388669.0
232.38,3,1998,611.21,9,234808.0
250.24,2,2006,4564.03,2,427469.0
250.77,3,2010,818.62,1,242577.0
215.58,3,2002,2194.21,7,302838.0
280.87,2,1992,864.9,7,250554.0
263.48,2,1993,3960.36,5,398395.0
251.41,4,1993,1135.92,2,259381.0
111.12,3,2017,4481.41,1,336256.6726666667
101.38,2,1996,2886.0,5,336256.6726666667
142.49,2,2015,4768.13,4,336256.6726666667
232.7,3,2000,1806.62,9,336256.6726666667
182.24,2,2013,2544.42,5,323151.0
180.48,4,1999,3624.11,2,378288.0
276.92,4,2002,4243.61,4,419099.0
279.11,3,2008,2396.11,9,330730.0
281.84,4,2008,4515.95,8,336256.6726666667
162.78,2,2001,1030.94,3,244492.0
238.21,2,2011,3689.08,8,384801.0
154.33,2,2019,2066.9,2,293993.0
138.12,2,2001,956.01,3,237582.0
136.93,3,2018,2239.99,5,308159.0
168.42,4,2010,4460.97,8,414619.0
185.99,4,2000,4912.4,1,442324.0
266.19,2,2007,2267.6,4,317102.0
123.98,3,2016,4488.87,1,414303.0
246.99,2,2001,2793.44,1,338274.0
206.29,2,2012,3726.57,5,336256.6726666667
157.59,3,2012,704.17,6,226577.0
198.56,3,2014,3007.9,1,336256.6726666667
159.99,2,1993,815.73,6,237189.0
219.22,4,2019,1708.78,5,291395.0
186.77,2,2019,3050.66,4,351496.0
132.88,4,2002,4132.24,5,401060.0
123.32,4,2003,3024.02,8,336256.6726666667
209.34,3,1997,4712.86,9,436114.0
280.48,3,2013,4146.5,2,416422.0
168.79,2,2007,1203.08,6,254976.0
246.6,4,2014,2250.31,3,317963.0
231.73,4,2006,3508.18,2,377615.0
286.31,2,2021,4722.83,1,442264.0
264.2,2,2013,4944.72,4,456566.0
213.32,2,1996,3934.34,8,392737.0
231.41,3,2002,3081.96,3,336256.6726666667
279.68,2,2016,3904.74,5,405021.0
179.9,2,1994,1729.56,5,285782.0
165.36,4,2015,1776.21,5,284961.0
102.16,2,2020,3444.57,9,363882.0
265.31,4,1999,4423.26,8,427333.0
260.2,4,2015,4864.14,8,449100.0
120.89,3,2011,2036.01,1,294179.0
215.37,2,2001,4084.49,1,401366.0
192.8,2,2021,4331.89,2,418791.0
123.74,4,2016,3304.28,8,357158.0
296.11,3,2022,2064.16,1,308101.0
142.94,3,2009,3285.9,4,358407.0
113.45,2,2002,3130.02,9,348461.0
218.97,4,2003,3229.36,2,362961.0
247.77,2,2011,3286.67,3,336256.6726666667
106.49,2,2007,4311.76,6,404803.0
231.74,2,2018,1265.37,3,264990.0
206.46,2,2005,2152.82,4,304281.0
120.65,4,1992,3137.01,9,348920.0
134.5,3,1993,1774.97,9,278733.0
213.59,2,1994,4901.69,5,442738.0
159.27,2,1999,1684.18,7,281994.0
287.66,2,2018,2613.33,9,336256.6726666667
263.75,2,2021,4448.14,8,431848.0
296.71,3,2020,860.29,7,254684.0
151.93,3,1991,4193.1,8,336256.6726666667
293.94,3,2001,3069.54,5,361568.0
186.25,3,2016,643.11,5,336256.6726666667
169.5,2,1994,4563.11,5,426742.0
110.07,4,2016,676.39,1,225885.0
110.55,3,2012,2818.48,6,334667.0
238.4,3,2022,720.64,5,236962.0
191.59,2,1993,820.4,8,234490.0
145.3,2,2010,4492.42,8,420195.0
222.79,2,2013,3946.21,2,400280.0
150.57,2,2020,1386.24,6,264379.0
215.53,4,2013,3292.11,6,366939.0
171.84,4,1999,4076.06,3,336256.6726666667
264.71,3,1991,4503.16,1,431775.0
264.14,4,2020,2607.38,7,339187.0
195.47,3,2014,4538.75,5,428687.0
170.16,3,1993,2785.33,5,335208.0
172.51,4,2000,3597.03,8,379717.0
261.14,3,2006,4905.63,5,446130.0
165.64,2,1991,1561.78,5,274797.0
141.81,3,1995,1258.35,1,257965.0
116.94,2,1998,2039.08,2,294192.0
193.34,4,1994,1239.8,5,256959.0
196.43,4,2009,1778.73,7,288393.0
268.18,3,2018,3843.43,3,396694.0
144.25,2,2010,2648.86,1,320193.0
176.2,3,1998,2187.69,2,302014.0
261.68,4,2017,2159.26,3,316208.0
264.72,3,1997,1375.38,9,272015.0
176.92,3,2020,2513.35,8,326244.0
191.82,2,2009,3310.86,4,366988.0
160.66,4,2016,1126.2,8,253828.0
286.51,3,1997,4877.66,9,448441.0
123.73,2,2010,2494.77,3,319447.0
286.75,3,2017,4765.82,6,446004.0
236.77,2,2012,1105.97,8,257812.0
206.31,2,1995,3952.47,7,393797.0
106.53,3,1992,3279.37,9,352469.0
195.12,4,1994,4190.29,7,404874.0
181.55,4,1998,3203.05,1,359719.0
132.24,2,1996,4832.76,9,438623.0
231.28,4,1993,3321.19,5,369996.0
294.23,2,1994,4030.72,6,408863.0
212.44,4,2000,4449.12,2,421135.0
242.95,3,2004,3715.63,2,389621.0
113.69,4,2002,2859.06,4,332594.0
183.53,2,1996,1727.68,4,283038.0
123.27,2,1995,4345.22,5,406131.0
222.56,4,2019,2662.6,7,336602.0
287.7,3,2011,3293.19,1,373430.0
232.36,2,2014,856.52,4,336256.6726666667
115.36,2,2017,2738.08,9,330280.0
170.93,2,2009,3641.71,8,379883.0
210.13,2,1992,3128.32,3,336256.6726666667
180.64,2,1994,2518.5,6,319176.0
266.73,3,1990,1505.42,9,280605.0
262.93,4,2004,1893.52,8,302582.0
222.37,3,2015,3652.81,7,383087.0
174.69,3,1992,1508.86,7,271497.0
151.07,2,1994,3297.77,1,358533.0
121.17,3,2020,3153.82,5,344401.0
170.98,2,2002,4866.88,7,440073.0
182.63,3,1990,773.52,2,233448.0
235.16,2,2011,986.55,6,253255.0
231.63,2,2004,2777.38,2,340072.0
114.02,3,2015,2871.99,3,334359.0
179.05,3,2007,679.67,1,230241.0
136.36,4,1998,4216.35,3,402559.0
131.36,4,1990,2726.26,7,324381.0
265.46,4,1998,2059.9,5,310296.0
108.38,3,2012,1934.84,4,285559.0
183.84,3,1991,4376.33,8,414284.0
133.64,2,2003,1385.3,8,262240.0
275.87,4,2007,1221.88,1,263286.0
211.41,2,2005,1459.3,9,271335.0
146.28,2,2018,3312.6,9,365905.0
200.49,2,2000,4149.19,2,336256.6726666667
246.3,2,1995,1989.4,2,299154.0
291.62,4,1992,1280.58,8,264491.0
144.09,2,2003,1441.37,6,268651.0
277.24,3,1991,3286.33,3,366307.0
286.86,3,2021,1607.16,2,285772.0
283.28,3,2020,4447.76,5,427969.0
227.08,4,2000,967.51,8,246853.0
225.96,2,2011,645.66,6,233321.0
180.64,4,1992,897.7,3,239698.0
250.48,2,2020,4305.39,9,421086.0
206.26,4,2022,3430.53,8,372172.0
235.49,4,2013,4809.85,6,447183.0
185.69,2,1990,2013.33,1,301576.0
246.3,4,2004,1457.05,2,272795.0
264.89,2,2016,3028.89,4,355334.0
129.29,3,2016,2920.23,2,345136.0
266.59,3,2001,3159.61,3,358973.0
208.06,3,1992,2063.9,8,304678.0
268.93,4,2019,526.54,9,233765.0
186.26,3,2021,657.64,6,228524.0
175.81,2,2012,3487.22,4,368652.0
283.01,3,1991,2854.66,2,353764.0
150.23,3,1996,4194.55,7,409198.0
268.84,4,2021,1851.84,7,299647.0
196.8,2,2021,4169.63,9,403515.0
202.82,4,2003,2414.71,5,323510.0
161.69,4,1992,935.14,4,237398.0
214.61,2,2021,4900.6,6,447820.0
165.04,4,2006,2803.71,2,330901.0
107.85,2,1992,3332.65,2,356332.0
154.4,3,1999,3518.59,9,373175.0
101.28,2,2007,2130.86,7,288002.0
295.67,2,1992,3863.88,7,398439.0
293.15,2,1999,4416.2,5,428053.0
179.03,4,1998,2242.34,7,307847.0
245.67,2,2000,3456.5,9,373562.0
169.16,2,2022,3907.06,5,391497.0
234.22,2,2015,1355.57,9,273211.0
261.09,3,2016,1996.68,1,308414.0
289.35,2,2011,989.58,3,258416.0
180.04,4,2015,3209.94,7,362691.0
256.66,2,2011,4104.22,4,407536.0
153.19,2,1994,3248.77,2,336256.6726666667
298.07,3,1991,1309.03,3,269296.0
105.15,2,1998,2958.66,7,346650.0
220.71,4,2007,4257.2,8,414084.0
231.9,2,2001,1862.26,9,297076.0
237.61,4,1992,4246.93,6,408804.0
124.08,3,2007,4030.8,9,396066.0
287.71,2,1996,597.83,4,236356.0
136.24,3,2022,1577.55,5,273946.0
224.55,2,1995,2943.24,1,347452.0
144.54,4,2007,3729.28,9,336256.6726666667
161.44,3,2011,4462.39,9,417900.0
209.29,2,1998,3384.69,9,368362.0
183.44,4,2012,2211.55,3,312502.0
132.05,3,2001,1330.82,8,258048.0
134.19,2,2013,3920.16,3,395721.0
183.63,3,1998,1430.52,6,268742.0
